answer_id,question_id,accepted
35617,35612,True
35613,35612,False
35631,35630,True
35640,35630,False
35641,35612,False
35657,35630,False
35689,35658,True
35659,35630,False
35660,35658,False
35679,35658,False
35686,35658,False
35699,35658,False
35770,35762,True
35810,35808,True
35833,35831,True
35838,35835,False
35857,35854,False
35859,35854,False
35876,35854,False
35888,35881,True
35905,35903,False
35907,35903,False
35914,35903,False
35944,35942,False
35945,35942,False
35977,35975,True
35979,35975,False
35982,35975,False
36003,35997,True
36055,36044,True
36049,36046,True
36070,36062,True
36066,36062,False
36084,36077,True
36079,36077,False
36102,36077,False
36105,36103,False
36107,36103,False
36115,36103,False
36119,36113,False
36121,36103,False
36127,36077,False
36136,36103,False
36143,36140,False
36167,36164,True
36173,36164,False
36185,36140,False
36225,36222,True
36252,36246,True
36261,34583,False
36281,36277,True
36299,36277,False
36316,36315,True
36319,36280,False
36372,36361,False
36392,36387,True
36403,36387,False
36458,36446,True
36447,36446,False
36502,36495,True
36505,36497,True
36529,36501,True
36503,36387,False
36514,36510,True
36515,36510,False
36516,36510,False
36518,36446,False
36525,36446,False
36552,36501,False
36615,36613,True
36653,36446,False
36668,36665,True
36672,36669,True
36687,36669,False
36714,36446,False
36783,36722,True
36727,36724,True
36729,36722,False
36733,36731,True
36735,36731,False
36748,36731,False
36754,36446,False
36781,36780,False
36782,36780,False
36833,36809,True
36846,36809,False
36850,36848,True
36853,36848,False
36872,36871,True
36915,36871,False
36968,36962,True
36972,36967,False
36990,36967,False
37073,37002,True
37032,37018,False
37035,37018,False
37063,37002,False
37081,37077,True
37088,37077,False
37110,37105,False
37111,37105,False
37114,37113,True
37119,37113,False
37121,37105,False
37123,37105,False
37169,37077,False
37276,37242,True
37243,37242,False
37253,37242,False
37267,37242,False
37271,37242,False
37277,37242,False
37278,37242,False
37284,37242,False
37290,37285,True
37286,37242,False
37295,37242,False
37296,37285,False
37400,37351,True
37352,37351,False
37353,37351,False
37372,37351,False
37379,37351,False
37401,37392,False
37406,37351,False
37411,37392,False
37419,37351,False
37421,37351,False
37441,37351,False
37514,37469,True
37498,37469,False
37597,37589,True
37660,37655,True
37677,37664,True
37666,37664,False
37671,37655,False
37681,37678,True
37679,37664,False
37680,37678,False
37688,37682,False
37693,37682,False
37748,37746,False
37751,37746,False
37758,37756,False
37771,37761,True
37764,37761,False
37765,37756,False
37815,37777,True
37794,37784,True
37789,37784,False
37791,37784,False
37836,37833,True
37835,37833,False
37848,37842,True
37845,37842,False
37861,37842,False
37879,37833,False
37884,37833,False
37887,37885,True
37901,37898,True
37907,37885,False
37922,37919,True
37965,37963,True
37973,37963,False
37978,37451,False
37979,37974,False
37987,37981,True
37982,37981,False
37984,37981,False
38021,37998,True
38017,37998,False
38024,38018,True
38026,38018,False
38048,38027,True
38029,38027,False
38030,37998,False
38035,38018,False
38044,38038,True
38045,38038,False
38065,38061,True
38085,38084,True
38088,38084,False
38097,38084,False
38107,38103,True
38104,38103,False
38109,38084,False
38123,38121,True
38122,38121,False
38131,38128,True
38129,38128,False
38133,38128,False
38139,37814,False
38140,38103,False
38149,38084,False
38160,38084,False
38212,38203,True
38217,38084,False
38234,38227,False
38235,38203,False
38243,38203,False
38250,38103,False
38271,38265,True
38269,38227,False
38282,38265,False
38379,38354,True
38386,38354,False
38390,38354,False
38405,38399,True
38485,38468,True
38503,38475,True
38476,38475,False
38481,38475,False
38501,38399,False
38517,38502,True
38507,38502,False
38509,38502,False
38524,38510,True
38513,38502,False
38520,38511,False
38522,38510,False
38523,38502,False
38532,12520,False
38554,38550,True
38553,38550,False
38557,38502,False
38558,38550,False
38582,38502,False
65435,38590,True
38597,38590,False
38598,38590,False
38631,38590,False
38642,38638,True
38641,38638,False
38659,38655,True
38663,38658,False
38674,38670,True
38675,38672,True
38676,38670,False
38677,38672,False
38679,38672,False
38680,38670,False
38700,38686,True
38693,38672,False
38705,38590,False
38733,38728,False
38740,38728,False
38803,38750,True
38752,38750,False
38875,38855,True
38906,38876,True
38902,38896,True
38898,38896,False
38901,38896,False
38903,38896,False
38920,38896,False
38991,38987,False
38992,38987,False
39015,38987,False
39038,39033,True
39060,39059,True
39067,39059,False
39080,39064,False
39123,39117,True
39147,39144,True
39148,39144,False
39151,39144,False
39186,39183,True
39184,39183,False
39194,39191,True
39196,39191,False
39198,39191,False
39203,39191,False
39208,39206,True
39215,39183,False
39251,39248,True
39269,39248,False
39286,39278,False
39377,39297,True
39314,39304,True
39312,39304,False
39385,39379,False
39433,39427,True
39430,39427,False
39453,39431,True
39464,39459,False
39470,39469,False
39483,39469,False
39495,39469,False
39644,39531,True
39538,39531,False
39541,39469,False
39561,39547,True
39556,3,False
39591,39571,True
39572,39547,False
39574,39571,False
39633,39631,True
39641,39639,False
39650,39639,False
39651,39639,False
39681,39676,True
44607,39746,True
39823,39817,True
39846,39842,True
39848,39842,False
39854,39842,False
39862,39842,False
39863,39842,False
39910,39896,False
39911,39896,False
39932,39927,True
39935,39927,False
39936,39927,False
39942,39896,False
39972,39896,False
39986,39896,False
39998,39997,True
40007,40002,True
40018,39997,False
40019,40002,False
40050,39997,False
40078,40075,False
40096,40075,False
40173,40161,True
40169,40168,True
40179,40175,True
40191,40171,False
40208,40192,True
40194,40193,False
40198,40192,False
40206,40175,False
40223,40193,False
40237,40193,False
40248,40193,False
40290,40266,True
40267,40266,False
40279,40266,False
40300,40168,False
40345,3478,False
40349,40344,False
40369,40357,True
40362,40357,False
40364,40357,False
40368,40357,False
40379,40377,True
40378,40377,False
40381,40357,False
40385,40357,False
40389,40357,False
40483,40474,True
40530,40497,True
40500,40497,False
40534,40532,True
40535,40532,False
40542,40497,False
40545,40497,False
40547,40532,False
40561,40559,True
40590,40584,True
40600,40596,True
40623,40621,True
40679,40633,True
40634,40633,False
40636,40633,False
40638,40633,False
40648,40640,True
40641,40596,False
40650,40633,False
40657,40655,False
40660,40633,False
40664,40663,False
40689,40655,False
40696,40633,False
40699,40655,False
40714,40663,False
40730,40729,False
40732,40729,False
40741,40729,False
40746,40743,False
40747,40743,False
40751,40729,False
40784,40633,False
40792,40789,False
40806,40793,True
40802,40789,False
40811,40808,True
40859,40789,False
40886,40878,True
40880,40878,False
40909,40907,True
40910,40907,False
40912,40907,False
40914,40907,False
40925,40922,True
40923,40878,False
40935,40926,True
40928,40340,False
40934,40907,False
40945,40340,False
40992,40949,True
40955,40949,False
40956,40949,False
40962,40949,False
40963,40949,False
40978,40972,False
40987,40949,False
41023,41020,True
41047,40922,False
41055,41052,True
41053,41052,False
41056,41052,False
41072,41052,False
41107,41106,False
72332,41144,True
41161,41144,False
41172,41171,False
41207,41204,False
41209,41204,False
41489,41216,True
41234,41229,True
41265,41259,True
41271,41259,False
81779,41280,True
41281,41259,False
41298,41259,False
41371,32446,False
41388,41385,False
41389,41385,False
41390,41385,False
41406,41405,True
41415,41405,False
41418,41417,True
41421,41405,False
41457,41405,False
41465,41462,False
41469,41462,False
41573,41570,False
41575,41570,False
41613,41587,True
41596,41594,True
41711,41695,True
41700,41699,False
41701,41695,False
41721,41716,True
41725,41716,False
41732,41729,False
41738,41729,False
41757,41729,False
41768,41762,False
41783,41776,True
41823,41817,True
41821,41817,False
41857,41856,False
41864,41856,False
41914,41907,True
41911,41907,False
41928,41907,False
41960,41955,True
41958,41955,False
41961,41907,False
42295,41977,True
42005,41985,True
42054,42043,True
42046,42044,False
42055,42044,False
42060,42044,False
42097,39278,False
42106,42104,False
42111,42104,False
42137,42104,False
42146,42104,False
42176,42174,True
42178,42174,False
42184,42174,False
42234,42209,True
42222,42209,False
42247,42225,True
42226,42225,False
42228,42225,False
42229,42209,False
42238,42235,True
42245,42225,False
42249,42244,False
42255,42225,False
42276,42209,False
42307,42282,True
42294,42289,True
42305,42304,True
42310,42289,False
42336,42332,True
42335,42332,False
42343,42340,False
42346,42340,False
42348,42340,False
42370,42369,True
42379,42340,False
42399,42387,True
42389,42387,False
42391,42387,False
42393,42387,False
42396,42386,False
42403,42387,False
42442,42387,False
42456,42387,False
42493,42463,True
42466,42465,False
42467,42465,False
42468,42465,False
42478,42369,False
42479,42463,False
42480,42475,False
42501,42387,False
42540,42535,True
42537,42535,False
42542,42465,False
42543,42535,False
42570,42535,False
42571,42535,False
42575,42535,False
42583,42475,False
42649,42617,True
42619,42617,False
42624,42617,False
42632,42631,True
42633,42617,False
42652,42631,False
42656,42631,False
42657,42631,False
42670,42617,False
42697,42617,False
42742,42702,True
42703,42702,False
42708,42702,False
42735,42702,False
42837,42832,True
42838,42832,False
42901,42897,False
43946,43928,True
43931,43928,False
43933,43928,False
43934,43928,False
43936,43928,False
43990,43938,True
43939,43938,False
43944,43938,False
43971,43928,False
44022,44000,True
44005,44000,False
44007,44000,False
44024,44019,True
44027,44026,False
44041,44040,True
44062,44055,True
44056,44055,False
44058,44055,False
44071,44070,False
44073,44070,False
44104,44070,False
44118,44070,False
44145,44137,True
44147,44137,False
44169,44159,True
44162,44159,False
44165,44159,False
44167,44159,False
44213,44209,False
44214,44209,False
44218,44217,False
44228,44209,False
44229,44217,False
44230,44217,False
44257,44209,False
44275,44269,True
44351,44350,False
44356,44350,False
44361,44350,False
44370,44366,False
44388,44374,True
44375,44374,False
44377,44366,False
44379,44350,False
44381,44366,False
44391,44366,False
44394,44374,False
44397,44366,False
44399,44374,False
44410,44374,False
44452,44449,True
44460,44459,False
44461,44459,False
44491,44459,False
44499,44497,True
44504,44497,False
44604,44603,False
44606,44603,False
44615,44612,True
44613,44612,False
44627,44622,True
44624,44603,False
44625,44603,False
44629,44622,False
44632,44622,False
44692,44691,False
44700,44691,False
44745,44703,True
44714,44709,True
44723,44709,False
44726,44709,False
44728,44709,False
44832,44826,True
44839,44826,False
44847,44841,False
44859,44841,False
44871,44861,True
44878,44861,False
44885,44872,False
44929,44910,True
44914,44910,False
44932,44910,False
44942,44910,False
44970,44958,True
44959,44958,False
44960,44958,False
44967,44958,False
44982,44981,True
44989,44958,False
45352,44994,True
44995,44994,False
45000,44994,False
45001,44958,False
45002,44958,False
45009,44958,False
45011,44958,False
45022,45019,True
45021,44994,False
45026,45019,False
45027,44958,False
45036,45019,False
45040,40584,False
45066,44994,False
45081,45019,False
45115,45110,True
45111,45110,False
45118,45110,False
45126,45110,False
45139,45132,True
45137,45132,False
45144,45132,False
45171,45169,True
45174,45169,False
45182,45169,False
45210,45184,True
45187,45169,False
45217,45189,True
45190,45189,False
45191,45169,False
45197,45194,True
45203,45189,False
45204,45184,False
45223,45189,False
45225,45189,False
45246,45245,True
45256,45245,False
45275,45267,True
45273,44910,False
45277,45267,False
45278,45276,False
45297,45276,False
45324,45308,False
45351,45349,True
45486,45472,True
45487,45472,False
45519,45493,True
45495,45472,False
45497,45493,False
45507,45501,True
45505,45501,False
45509,45501,False
45513,45501,False
45515,45506,False
45517,45493,False
45518,45501,False
45547,45506,False
45583,45501,False
45660,45590,True
45592,45590,False
45604,45590,False
45696,45612,True
45613,45612,False
45650,45641,True
45647,45612,False
45685,45680,True
45688,45680,False
45721,45720,True
45723,45720,False
45730,45722,False
45808,45750,True
45786,45769,True
45782,45779,True
45781,45779,False
45788,45779,False
45833,45829,False
45847,45843,True
45852,45846,True
45855,45846,False
45859,45854,False
45862,45854,False
45864,45854,False
45866,45858,False
45870,45854,False
45892,45891,True
45893,45858,False
45920,45858,False
45976,45972,True
45981,45972,False
46007,46000,False
46019,46017,True
46036,46025,True
46028,46025,False
46047,46041,True
46042,46017,False
46052,46025,False
46066,46025,False
46068,46063,False
46070,46063,False
46074,46041,False
46086,46063,False
46088,46063,False
46124,46063,False
46246,46147,True
46149,46147,False
46152,46147,False
46206,46147,False
46224,46213,True
46241,46235,True
46236,46235,False
46258,46254,True
46271,46213,False
46303,46279,True
46296,46281,True
46287,46279,False
46304,46279,False
46306,46279,False
46321,46279,False
46344,46339,True
46384,46379,False
46387,46386,False
46390,46386,False
46398,46391,False
46402,46379,False
46407,46386,False
46434,46430,True
46444,46438,False
46462,46430,False
46499,46494,True
46501,46494,False
46502,46494,False
46506,46494,False
46525,46521,False
46592,46532,True
46534,46532,False
46537,46532,False
46615,46614,True
46656,46618,True
46625,46614,False
46628,46618,False
46642,46632,True
46634,46632,False
46635,46632,False
46645,46636,True
46648,46636,False
46655,46649,False
46678,46669,True
46689,46686,False
46717,46669,False
46720,46614,False
46751,46745,True
46752,46669,False
46759,46745,False
46777,46771,True
46776,46771,False
46820,46779,True
46781,46779,False
46789,46779,False
46793,46785,False
46796,46785,False
46813,46799,True
46800,46799,False
46804,46785,False
46807,46799,False
46810,46771,False
46811,46799,False
46814,46785,False
46817,46799,False
46819,46785,False
46831,46821,True
46832,46825,False
46847,46799,False
46876,46873,False
46885,46882,False
46888,46873,False
46956,46901,True
46902,46901,False
46903,46901,False
46913,46882,False
46940,46882,False
46979,46962,True
46970,46882,False
47048,46977,True
46984,46977,False
46991,46988,True
46989,46977,False
46993,46977,False
46996,46988,False
47001,46988,False
47009,46977,False
47038,46873,False
47058,47055,True
47059,47055,False
47061,47055,False
47133,47119,False
47138,47119,False
47147,47139,True
47140,47139,False
47157,47119,False
47184,47181,True
47182,47181,False
47183,47181,False
47232,47224,False
47233,47217,False
47234,47217,False
47235,47224,False
47238,47217,False
47242,47239,True
47245,47239,False
47256,47251,True
47253,47251,False
47259,47251,False
47272,47267,True
47269,47267,False
47285,47278,True
47286,47251,False
47288,47251,False
47304,47278,False
47305,47267,False
47311,47267,False
47318,47251,False
47319,47306,False
47324,47267,False
47350,47325,True
47328,47278,False
47330,47267,False
47379,47306,False
47383,47306,False
47422,47410,True
47437,47415,True
47455,47453,True
47544,47463,True
47464,47463,False
47466,47463,False
47475,47463,False
47537,47463,False
47604,47587,True
47598,47587,False
47610,47609,True
47614,47609,False
47629,47582,False
47639,47609,False
47642,47640,True
47643,47640,False
47653,47640,False
47656,47640,False
47658,47640,False
47699,47694,False
47702,47694,False
47711,47694,False
47729,47724,True
47731,47694,False
47739,47694,False
47749,47748,True
47754,47748,False
47766,47748,False
47771,47694,False
47790,47787,False
47801,47694,False
47814,47787,False
47840,47834,True
47837,47834,False
47841,47834,False
47907,47891,True
47899,47891,False
47919,47904,True
47909,47891,False
47910,47904,False
47948,47914,True
47920,47914,False
47924,47904,False
47929,47914,False
47940,47914,False
47945,47914,False
47951,47950,True
47952,47950,False
47959,47957,True
47964,47957,False
48079,47965,True
47967,47965,False
47971,47965,False
47972,47965,False
47974,47965,False
47978,47914,False
47983,47957,False
47998,47995,True
47997,47995,False
47999,47995,False
48007,47995,False
48009,47995,False
48019,48015,False
48020,48015,False
48032,48015,False
48056,47995,False
48075,48066,True
48067,48015,False
48070,48015,False
48080,48066,False
48091,48015,False
48099,48015,False
48100,48015,False
48102,48015,False
48121,48015,False
48129,48015,False
48133,48066,False
48175,48170,False
48191,48170,False
48202,48192,False
48213,48192,False
48218,48214,True
48247,48214,False
48343,48015,False
48385,48376,False
48386,48376,False
48412,48394,True
48397,48394,False
48442,48432,True
48470,48435,True
48437,48435,False
48440,48432,False
48441,48432,False
48448,48435,False
48450,48435,False
48456,48452,True
48518,48514,True
48516,48514,False
48517,48514,False
48529,48435,False
48542,48514,False
48576,48574,True
48588,48580,False
48590,48580,False
48602,48574,False
48629,48617,True
48626,48622,True
48635,48622,False
48645,48622,False
48680,48677,False
48682,48677,False
48701,48677,False
48710,48622,False
48743,48735,False
48747,48735,False
48756,48735,False
48787,48758,True
48762,48759,False
48763,48758,False
48766,48759,False
48771,48759,False
48772,48759,False
48800,48778,True
48783,48759,False
48784,48759,False
48793,48759,False
48796,48735,False
48798,48758,False
48802,48778,False
48812,48735,False
48821,48819,True
48882,48874,True
48895,48759,False
48901,48897,True
48900,48897,False
49283,48906,True
48917,48913,False
48926,48913,False
48927,48913,False
48947,48940,False
48948,48940,False
49008,48988,True
49086,49083,False
49157,49152,False
49160,49152,False
49185,49179,False
49192,49179,False
49196,49194,False
49203,49195,False
49205,49195,False
49209,49083,False
49231,49220,True
49225,49220,False
49459,49237,True
49238,49237,False
49239,49237,False
49244,49220,False
49245,49179,False
49246,49237,False
49247,49237,False
49257,49237,False
49259,49237,False
49264,49237,False
49266,49237,False
49269,49237,False
49287,49272,False
49310,49309,False
49326,49309,False
49339,49309,False
49390,49374,True
49388,49385,True
49393,49385,False
49399,49398,True
49404,49398,False
49417,49414,True
49415,49414,False
49423,49414,False
49424,49398,False
49443,49429,True
49437,49432,True
49434,49432,False
49441,49429,False
49450,49446,True
49448,49446,False
49454,49446,False
49464,49432,False
49469,49446,False
49473,49446,False
49494,49490,False
49508,49432,False
49512,49509,False
50544,50542,True
50543,50542,False
50549,50542,False
50562,50559,False
50565,50559,False
50571,50559,False
50581,50579,False
50583,50579,False
50614,50590,True
50591,50590,False
50592,50590,False
50604,50590,False
50659,50654,False
50694,50667,True
50680,50667,False
50691,50667,False
50707,50667,False
50708,50706,False
50710,50706,False
50739,50706,False
50758,50744,True
50765,50706,False
50803,50798,True
50825,50823,True
50868,50834,True
50835,50834,False
50850,50834,False
50875,50874,True
50888,50883,True
50895,50890,True
50892,50890,False
50906,50894,True
50904,50894,False
50922,50883,False
50972,50925,True
50932,50926,True
50927,50925,False
50930,50894,False
50931,50926,False
50983,50894,False
50987,50883,False
51025,51013,True
51030,51028,True
51037,51028,False
51039,51028,False
51089,51083,True
51148,51104,True
51121,51105,True
51108,51104,False
51141,51105,False
51177,51166,True
51169,51166,False
51173,51166,False
51183,51182,True
51185,51182,False
51187,51182,False
51190,51181,False
51202,51195,True
51196,51195,False
52386,51204,True
51205,51181,False
51217,51210,True
51218,51210,False
51225,51181,False
51226,51210,False
51227,51210,False
51236,51210,False
51237,51210,False
51240,51210,False
51241,51210,False
51245,51181,False
51258,51210,False
51261,51210,False
51278,51266,True
51273,51210,False
51275,51166,False
51305,51301,True
51302,51210,False
51315,51301,False
51353,51341,True
51347,51341,False
51388,51382,True
51384,51382,False
51397,51382,False
51401,51341,False
51431,51423,True
51430,51423,False
51438,51423,False
51454,51443,True
51447,51444,True
51445,51444,False
51448,51444,False
51451,51444,False
51453,51423,False
51457,51444,False
51465,51444,False
51471,51444,False
51516,51472,True
51474,51444,False
51475,51472,False
51477,51423,False
51480,51472,False
51495,51444,False
51504,51423,False
51551,51444,False
51576,51563,False
51590,51585,False
51591,51585,False
51636,51622,True
51628,51625,True
51643,51585,False
51646,51585,False
51650,51585,False
51652,51649,False
51654,51649,False
51669,51661,True
51663,51649,False
51691,51689,True
51709,51686,False
51739,51725,True
51728,51725,False
51790,51787,True
51791,51787,False
51803,51798,True
51808,51782,False
51810,51725,False
51811,51798,False
51820,51782,False
51845,51782,False
51855,51851,True
51859,51856,True
51858,51856,False
51869,51865,True
51873,51865,False
51879,51865,False
51886,51884,False
51894,51884,False
51901,51865,False
52163,51903,True
51908,51903,False
51954,51782,False
51970,51968,False
51973,51968,False
52003,51999,True
52035,52026,True
52028,52026,False
52031,52026,False
52033,52026,False
52047,51999,False
52070,51999,False
52098,52093,True
52109,52106,True
52169,52152,True
52167,52152,False
52189,52152,False
52198,52185,False
52221,52219,False
52222,52219,False
52224,52219,False
52263,52246,False
52290,52284,True
52286,52284,False
52301,52284,False
52334,52333,True
52363,52351,True
52352,52351,False
52356,52333,False
52359,52333,False
52366,52333,False
52371,52370,False
52373,52370,False
52390,52370,False
52397,52391,True
52392,52333,False
52394,52391,False
52395,52391,False
52401,52391,False
52409,52333,False
52412,52391,False
52415,52333,False
52418,52391,False
52421,52391,False
52434,52370,False
52472,52445,True
52458,52452,True
52466,52459,True
52533,52461,True
52463,52333,False
52467,52465,False
52470,52468,True
52473,52468,False
52475,52465,False
52493,52459,False
52500,52468,False
52508,52465,False
52554,52523,False
52572,52333,False
52580,52573,False
52585,52573,False
52593,52573,False
52616,52595,True
52608,52605,True
52609,52605,False
52637,52610,True
52624,52613,True
52618,52610,False
52631,52605,False
52641,52573,False
52666,52595,False
52676,52667,True
52700,52696,True
52698,52696,False
52731,52729,False
52734,52729,False
52739,52729,False
52744,52720,False
52750,52696,False
52752,52729,False
52759,52729,False
52778,52729,False
52788,52780,True
52783,52780,False
52784,52780,False
52793,52780,False
52798,52780,False
52800,52780,False
52838,52833,False
52880,52874,True
52896,52874,False
52914,52874,False
52995,52929,True
52944,52933,True
52938,52937,False
52939,52937,False
52943,52933,False
52949,52929,False
52951,52929,False
52963,52956,True
53008,53006,True
53012,53010,True
53011,53010,False
53015,53006,False
53034,53023,True
53028,53023,False
53043,53033,True
53040,53033,False
53041,53010,False
53046,53006,False
53056,53006,False
53060,52929,False
53124,53120,False
53125,53120,False
53132,53120,False
53135,53120,False
53140,53120,False
53144,53120,False
53164,53160,True
53198,53189,True
53190,53189,False
53611,53240,True
53255,53241,True
53269,32454,False
53284,53283,False
53287,53283,False
53298,53189,False
53300,53283,False
53332,53307,True
53309,53307,False
53313,53310,True
53315,53310,False
53325,53283,False
53326,53283,False
53460,53359,True
53362,53359,False
53363,53359,False
53364,53359,False
53365,53307,False
53366,53359,False
53423,53359,False
53430,53359,False
53440,53307,False
53480,53307,False
53490,53359,False
53505,53498,True
53499,53498,False
53517,53498,False
53520,53498,False
53533,53521,True
53522,53521,False
53535,53534,True
53539,53536,True
53558,53552,True
53555,53359,False
53579,53569,True
53590,53569,False
53592,53587,False
53601,53587,False
53605,53587,False
53629,53569,False
53668,53667,False
53671,53667,False
53674,53667,False
53689,53678,True
53683,53676,False
53692,53676,False
53695,53678,False
53700,53678,False
53773,53721,True
53726,53703,False
53727,53676,False
53732,53721,False
53734,53667,False
53737,53667,False
53770,53762,True
53765,53721,False
53772,53762,False
53785,53776,False
53793,53703,False
53809,53676,False
53813,53810,False
53821,53810,False
53829,53827,False
53831,53827,False
53832,53810,False
53877,53836,True
53856,53841,True
53845,53810,False
53848,53827,False
53871,53868,False
53878,53868,False
53883,53879,True
53944,53921,True
53923,53868,False
53932,53921,False
53933,53921,False
53940,53827,False
53964,53954,True
53968,53954,False
53975,53954,False
54031,53954,False
54076,54073,True
54075,54073,False
54090,53954,False
54102,54087,False
54112,54087,False
54124,54122,True
54125,54087,False
54187,54140,True
54145,52675,False
54160,54140,False
54174,54150,False
54202,54199,True
54201,54199,False
54204,54140,False
54208,54199,False
54251,54211,True
54212,54199,False
54217,54211,False
54259,54087,False
54277,54274,True
54275,54274,False
54276,54274,False
54326,54324,True
54325,54324,False
54328,54324,False
54333,54329,True
54331,54324,False
54334,54329,False
54337,54324,False
54340,54324,False
54346,54345,False
54350,54324,False
54356,54345,False
54359,54345,False
54365,54363,True
54364,54324,False
54380,54373,True
54393,54363,False
54416,54414,True
54423,54414,False
54441,54363,False
54450,54414,False
54456,54451,True
54460,54324,False
54465,54451,False
54488,54484,False
54497,54484,False
54503,54501,True
54536,54519,True
54521,54519,False
54551,54535,True
54537,54535,False
54539,54519,False
54594,54552,True
54554,54552,False
54555,54552,False
54568,54552,False
54569,54552,False
54580,54484,False
54589,54519,False
54596,54484,False
54602,54535,False
54605,54552,False
54614,54535,False
54661,54633,True
54634,54552,False
54637,54633,False
54645,54644,False
54649,54552,False
54650,54644,False
54651,54644,False
54679,54662,True
54664,54662,False
54674,54644,False
54684,54552,False
54687,54644,False
54691,54633,False
54694,54552,False
54721,54519,False
54735,54723,True
54726,54552,False
54729,54723,False
54747,54723,False
54768,54767,False
54773,54552,False
57693,54776,True
54784,54779,True
54786,54779,False
54789,54779,False
54795,54767,False
54957,54801,True
54817,54779,False
54866,54820,True
54825,54820,False
54861,54820,False
54878,54519,False
54919,54918,True
54939,54933,True
54934,54933,False
54943,54933,False
54944,54933,False
54945,54933,False
54956,54933,False
54973,54972,True
54981,54976,True
54977,54976,False
54990,54976,False
54992,54976,False
55001,54976,False
55058,55028,True
55033,55028,False
55048,55043,True
55044,55043,False
55051,55049,True
55053,55049,False
55055,55043,False
55057,55049,False
55062,55049,False
55074,55028,False
55134,55133,False
55158,55043,False
55166,55163,True
55182,55180,False
55200,55180,False
55210,55180,False
55254,55043,False
55268,55180,False
55273,55260,False
55274,55260,False
55281,55260,False
55284,55260,False
55300,55260,False
55309,55302,False
55344,55314,True
55316,55314,False
55363,55325,True
55330,55325,False
55332,55325,False
55341,55334,True
55336,55334,False
55337,55334,False
55425,55412,True
55456,55454,True
55465,55454,False
55475,55466,True
55481,55454,False
55499,55454,False
55509,55505,True
55507,55505,False
55510,55505,False
55558,55556,False
55565,55556,False
55585,55575,True
55579,55576,True
55583,55576,False
55588,55576,False
55642,55641,False
55655,55641,False
55666,55665,False
55676,55665,False
55679,55665,False
55695,55663,False
55728,55701,True
55730,55701,False
55766,55753,True
55770,55753,False
55773,55753,False
56141,55777,True
55825,55779,True
55780,55753,False
55782,55779,False
55783,55779,False
55788,55779,False
55793,55777,False
55811,55804,True
55812,55809,True
55814,55804,False
55819,55804,False
55860,55859,True
55864,55859,False
55876,55867,True
55880,55871,True
55882,55871,False
55883,55859,False
55917,55911,True
56039,55953,True
55955,55953,False
55956,55953,False
55957,55953,False
55969,55960,True
56048,55962,True
55964,55953,False
55967,55962,False
55968,55962,False
55972,55962,False
55993,55979,True
55980,55979,False
55988,55979,False
55992,55979,False
55995,55962,False
56011,55996,True
55997,55962,False
56007,55962,False
56009,55953,False
56053,56010,True
56012,56010,False
56013,56010,False
56037,56010,False
56051,56044,True
56050,56044,False
56057,56044,False
56065,56010,False
56095,56089,True
56091,56089,False
56092,56076,False
56122,55953,False
56143,56129,True
56145,56139,True
56144,56139,False
56147,56129,False
56148,56129,False
56149,56139,False
56161,56139,False
56200,56198,False
56206,55953,False
56208,56139,False
56226,56216,False
56230,56216,False
56299,56243,True
56244,56216,False
56270,56245,True
56248,56245,False
56251,56243,False
56295,56216,False
56327,56313,False
56328,56313,False
56333,56329,True
56357,56313,False
56392,56373,True
56378,56373,False
56379,56373,False
56382,56373,False
56394,56373,False
56402,56373,False
56472,56462,False
56474,56373,False
56552,56549,True
56550,56549,False
56562,56549,False
56585,56549,False
56609,56591,True
56633,56601,False
56650,56591,False
56675,56671,True
56702,56697,True
56719,56706,True
56707,56575,False
56951,56710,True
56712,56710,False
56714,56713,False
56718,56713,False
56723,56706,False
56734,56710,False
56819,56793,True
56837,56834,True
56835,56834,False
56850,56849,False
56858,56856,False
56872,56834,False
56894,56834,False
56968,56965,True
56969,56965,False
57006,56995,True
57001,56965,False
57010,56995,False
57015,57014,True
57019,56965,False
57025,56995,False
57027,57014,False
57030,57014,False
57083,57056,True
57068,57056,False
57149,57100,True
57106,57100,False
57108,57100,False
57115,57100,False
57135,57056,False
57310,57254,True
57282,57257,True
57262,57257,False
57277,57254,False
57278,57254,False
57337,57329,False
57342,57329,False
57373,57348,True
57349,57329,False
57358,57329,False
57398,57348,False
57401,57359,False
57416,57411,True
57429,57359,False
57431,19441,False
57448,57433,True
57447,57433,False
57451,57433,False
57480,57477,False
57481,57477,False
57489,57477,False
57490,57477,False
57498,57492,True
57493,57477,False
57496,57433,False
57505,57492,False
57511,57492,False
57554,57535,True
57553,57535,False
57574,57559,True
57566,57535,False
57595,57535,False
57626,57623,True
57655,57623,False
57684,57683,False
57688,57683,False
57692,57691,False
57706,57704,True
57708,57705,False
57712,57704,False
57746,57741,True
57757,57741,False
57799,57761,True
57764,57741,False
57795,57788,True
57809,57761,False
57861,57858,False
57927,57925,True
58004,57928,True
57930,57925,False
57931,57928,False
57932,57925,False
57943,57928,False
57950,57948,False
57955,57951,True
57957,57953,False
57958,57948,False
57984,57928,False
57990,57989,False
57994,57989,False
58063,57999,True
58001,57999,False
58002,57999,False
58003,57989,False
58008,57989,False
58012,57999,False
58014,58013,True
58015,58013,False
58021,57999,False
58023,57989,False
58027,58011,False
58028,57999,False
58030,58011,False
58032,57999,False
58056,58035,True
58036,58035,False
